timestamp,plot,type,chamber,status,chamber_block,counter,conc.cos.1.pmol_mol,conc.co2.1.umol_mol,conc.co2.2.umol_mol,conc.h2o.mmol_mol,conc.co.nmol_mol,conc.cos.2.pmol_mol,conc.cos.mean.pmol_mol,conc.co2.mean.umol_mol,conc.cos.mean_sd.pmol_mol,conc.co2.mean_sd.umol_mol,temp.air.ambient.c,par.ambient.umol_m2_s1,conc.h2o.irga.ambient.mmol_mol,conc.co2.irga.ambient.umol_mol,P.irga.kPa,par.chb_irr1.umol_m2_s1,par.chb_ctr2.umol_m2_s1,par.chs_irr3.umol_m2_s1,par.chs_ctr4.umol_m2_s1,par.chs_irr5.umol_m2_s1,par.chs_ctr6.umol_m2_s1,temp.leaf.chb_irr1.c,temp.air.chb_irr1.c,temp.leaf.chb_ctr2.c,temp.air.chb_ctr2.c,temp.laserbox.c,pump.flow.chb_irr1.slpm,pump.flow.chb_ctr2.slpm,pump.flow.chs_irr3.slpm,pump.flow.chs_ctr4.slpm,pump.flow.chs_irr5.slpm,pump.flow.chs_ctr6.slpm,day_night,par.current.chamber.umol_m2_s1,temp.leaf.current.chamber.c,temp.soil.current.chamber.c,temp.air.current.chamber.c,pump.flow.current.chamber.slpm,surface.area.m2,flag,conc.h2o.calibrated.mmol_mol,conc.co2.calibrated.umol_mol
2022-01-13 00:09:41,irr,soil,chs_irr3,cc,0,-18,309.4787023581025,476.44180373560187,476.44033723449223,7.586902,28.307,309.52662119550314,309.5026617768028,476.441070485047,0.033883734872560925,0.0010369728792388399,9.782021,0.0,4.494978,414.4303,,0.0,0.0,,,,,9.41500855,9.059636233333332,8.872041716666667,8.55366035,20.701397333333333,,,0.94401365,1.382939,,,0,,,,,,,0,,
2022-01-13 00:09:42,irr,soil,chs_irr3,cc,0,-17,310.80800966547844,476.44180373560187,476.2903351209976,7.583107,27.90801,309.52662119550314,310.1673154304908,476.36606942829974,0.9060784764537876,0.10710448452360043,9.748235,0.0,4.488157,414.8259,93.93648,0.0,0.0,,,,,9.4151831,9.0598928,8.8737681,8.553464700000001,20.701497999999997,,,0.9453778,1.374413,,,0,,,,,,,0,,
2022-01-13 00:09:43,irr,soil,chs_irr3,cc,0,-16,307.35891040581305,476.7038884339005,476.6964511782733,7.572566,27.9444,307.30967027694,307.3342903413765,476.70016980608693,0.0348180290326446,0.005258933887387528,9.7653865,0.0,4.494978,414.38935000000004,,0.0,0.0,,,,,9.415357649999999,9.060149366666666,8.875494483333332,8.55326905,20.701598666666666,,,0.94469575,1.3846445,,,0,,,,,,,0,,
2022-01-13 00:09:44,irr,soil,chs_irr3,cc,0,-15,309.6132979160954,476.7038884339005,477.2583306034028,7.579261,26.76441,307.30967027694,308.46148409651767,476.98110951865164,1.6289107249755563,0.39204981783085385,9.782538,0.0,4.501799,413.9528,93.93648,0.0,0.0,,,,,9.4155322,9.060405933333334,8.877220866666667,8.5530734,20.70169933333333,,,0.9440137,1.394876,,,0,,,,,,,0,,
2022-01-13 00:09:45,irr,soil,chs_irr3,cc,0,-14,312.43865951466955,477.2583306034028,477.40738996618416,7.561374,27.40742,309.6132979160954,311.0259787153825,477.33286028479347,1.997832345655844,0.10540088622205405,9.7782505,0.0,4.5086200000000005,414.03465,,0.0,0.0,,,,,9.41570675,9.0606625,8.87894725,8.55287775,20.7018,,,0.94469575,1.3914655,,,0,,,,,,,0,,
2022-01-13 00:09:46,irr,soil,chs_irr3,cc,0,-13,306.45955134357007,477.6140618725563,477.6137476223185,7.560976,27.23662,306.43268508363036,306.44611821360024,477.6139047474374,0.01899731458848867,0.00022220847414270575,9.773963,0.0,4.515441,414.1165,93.93648,0.0,0.0,,,,,9.415881299999999,9.060919066666667,8.880673633333332,8.5526821,20.701900666666667,,,0.9453778,1.388055,,,0,,,,,,,0,,
2022-01-13 00:09:47,irr,soil,chs_irr3,cc,0,-12,307.1323529613381,477.6140618725563,477.9298833615133,7.568619,27.06604,306.43268508363036,306.7825190224842,477.7719726170348,0.4947399009055324,0.22331951648592632,9.782022000000001,0.0,4.5086200000000005,414.212,,0.0,0.0,,,,,9.41605585,9.061175633333333,8.882400016666667,8.55248645,20.70200133333333,,,0.94401365,1.3931705,,,0,,,,,,,0,,
2022-01-13 00:09:48,irr,soil,chs_irr3,cc,0,-11,308.7822055799287,477.9298833615133,477.951042877523,7.564237,27.78997,307.13244104743626,307.9573233136825,477.94046311951814,1.166559688286459,0.01496203725706645,9.790081,0.0,4.501799,414.3075,93.93648,0.0,0.0,,,,,9.4162304,9.0614322,8.8841264,8.5522908,20.702102,,,0.9426495,1.398286,,,0,,,,,,,0,,
2022-01-13 00:09:49,irr,soil,chs_irr3,cc,0,-10,309.2230765012339,477.951042877523,477.6233846296101,7.580151,27.33251,308.7822055799287,309.0026410405813,477.78721375356656,0.3117428180828611,0.2316893690109098,9.777218000000001,0.0,4.501799,414.02105,,0.0,0.0,,,,,9.416404949999999,9.061688766666666,8.885852783333332,8.552095150000001,20.702202666666665,,,0.9433316,1.3965809999999999,,,0,,,,,,,0,,
2022-01-13 00:09:50,irr,soil,chs_irr3,cc,0,-9,313.2621764463943,477.18626254887465,477.19275705378845,7.589433,26.81781,313.315028105292,313.2886022758431,477.18950980133155,0.03737176640354802,0.0045923084649996055,9.764355,0.0,4.501799,413.7346,93.93648,0.0,0.0,,,,,9.4165795,9.061945333333334,8.887579166666667,8.551899500000001,20.702303333333333,,,0.9440137,1.394876,,,0,,,,,,,0,,
2022-01-13 00:09:51,irr,soil,chs_irr3,cc,0,-8,312.4898375377022,477.18626254887465,476.810838264821,7.579415,28.00695,313.315028105292,312.9024328214971,476.9985504068478,0.5834978461139237,0.26546505707646106,9.777218000000001,0.0,4.494978,413.95285,,0.0,0.0,,,,,9.41675405,9.0622019,8.88930555,8.55170385,20.702403999999998,,,0.9440137,1.3897599999999999,,,0,,,,,,,0,,
2022-01-13 00:09:52,irr,soil,chs_irr3,cc,0,-7,313.65838771593087,476.810838264821,476.5881395963226,7.578754,27.47333,312.4898375377022,313.07411262681654,476.69948893057176,0.8262897551822317,0.1574717386564104,9.790081,0.0,4.488157,414.1711,93.93648,0.0,0.0,,,,,9.4169286,9.062458466666666,8.891031933333332,8.5515082,20.702504666666666,,,0.9440137,1.384644,,,0,,,,,,,0,,
2022-01-13 00:09:53,irr,soil,chs_irr3,cc,0,-6,317.3692788593364,477.15221877311643,477.15075227200686,7.576702,27.0601,317.2963435700576,317.332811214697,477.15148552256164,0.05157303763684402,0.0010369728791986457,9.786309500000002,0.0,4.494978,414.13015,,0.0,0.0,,,,,9.417103149999999,9.062715033333333,8.892758316666667,8.55131255,20.70260533333333,,,0.9433316,1.3812335,,,0,,,,,,,0,,
2022-01-13 00:09:54,irr,soil,chs_irr3,cc,0,-5,303.373014463943,477.9664411391737,477.96916464123433,7.580606,26.60222,303.26440430490817,303.3187093844256,477.967802890204,0.07679897995926405,0.0019258067756488856,9.782538,0.0,4.501799,414.0892,93.93648,0.0,0.0,,,,,9.4172777,9.0629716,8.8944847,8.5511169,20.702706,,,0.9426495,1.377823,,,0,,,,,,,0,,
2022-01-13 00:09:55,irr,soil,chs_irr3,cc,0,-4,312.8968833973129,478.20170981718275,478.19867206488436,7.576328,26.74789,312.86807924321363,312.88248132026325,478.20019094103355,0.020367612689920607,0.002148015249751397,9.7782505,0.0,4.501799,414.13015,,0.0,0.0,,,,,9.41745225,9.063228166666667,8.896211083333332,8.55092125,20.702806666666664,,,0.9419674,1.3744125,,,0,,,,,,,0,,
2022-01-13 00:09:56,irr,soil,chs_irr3,cc,0,-3,308.9633105977516,477.7705584909649,477.76961574025154,7.575107,27.03956,309.0203903893611,308.9918504935564,477.77008711560825,0.04036150771579971,0.0006666254223879229,9.773963,0.0,4.501799,414.1711,93.93648,0.0,0.0,,,,,9.417626799999999,9.063484733333333,8.897937466666667,8.5507256,20.702907333333332,,,0.9412853,1.371002,,,0,,,,,,,0,,
2022-01-13 00:09:57,irr,soil,chs_irr3,cc,0,-2,311.40787599396765,477.7705584909649,477.64758189791826,7.573765,26.48603,309.0203903893611,310.21413319166436,477.70907019444155,1.688207261002538,0.08695758287050055,9.786825499999999,0.0,4.5086200000000005,414.22565,,0.0,0.0,,,,,9.41780135,9.0637413,8.89966385,8.550529950000001,20.703007999999997,,,0.9426494999999999,1.369297,,,0,,,,,,,0,,
2022-01-13 00:09:58,irr,soil,chs_irr3,cc,0,-1,310.57000102824236,477.64758189791826,477.7634354855755,7.579992,26.65167,311.40787599396765,310.988938511105,477.7055086917469,0.5924670700507993,0.08192085745721553,9.799688,0.0,4.515441,414.2802,93.93648,0.0,0.0,,,,,9.4179759,9.063997866666666,8.901390233333332,8.550334300000001,20.703108666666665,,,0.9440137,1.367592,,,0,,,,,,,0,,
2022-01-13 00:09:59,irr,soil,chs_irr3,cc,0,0,310.5785453797642,477.7634354855755,476.92166384867386,7.533718,26.53186,310.57000102824236,310.57427320400325,477.3425496671247,0.006041768901930712,0.59522243266364,9.7948845,0.0,4.515441,414.47119999999995,,0.0,0.0,,,,,9.418150449999999,9.064254433333334,8.903116616666667,8.550138650000001,20.70320933333333,,,0.9440137,1.3471294999999999,,,0,,,,,,,0,,
2022-01-13 00:24:30,ctr,soil,chs_ctr4,cc,2,-29,292.4080569646285,441.8722873295995,441.79760052309,8.365041,18.29711,291.0721431998904,291.74010008225946,441.83494392634475,0.9446336821267669,0.05281154734801799,9.718454,0.0,4.570153,413.7366,93.93692,0.0,0.0,,,,,9.011429,8.8133285,8.4883825,8.338737,20.702585,,,0.9426793,1.364225,,,0,,,,,,,0,,
2022-01-13 00:24:31,ctr,soil,chs_ctr4,cc,2,-28,298.3337849602413,441.81656028743527,441.8162460371975,8.364535,18.42777,298.3315828077872,298.3326838840143,441.8164031623164,0.0015571569335129881,0.0002222084741025114,9.714166500000001,0.0,4.583795,413.81845,,0.0,0.0,,,,,9.011168900000001,8.813183216666667,8.483432983333334,8.334512833333333,20.702766166666667,,,0.9433614,1.372751,,,0,,,,,,,0,,
2022-01-13 00:24:32,ctr,soil,chs_ctr4,cc,2,-27,296.9801658897724,441.81656028743527,441.6633109214837,8.368435,18.6193,298.3315828077872,297.6558743487798,441.73993560445945,0.9555960669384637,0.10836366587690159,9.709879,0.0,4.597437,413.9003,93.94238,0.0,0.0,,,,,9.010908800000001,8.813037933333334,8.478483466666667,8.330288666666666,20.702947333333334,,,0.9440435,1.381277,,,0,,,,,,,0,,
2022-01-13 00:24:33,ctr,soil,chs_ctr4,cc,2,-26,293.38722203180697,441.62884814540854,441.62780064461595,8.366878,18.60921,293.39241911159854,293.3898205717028,441.6283243950122,0.003674890362987754,0.0007406949137420285,9.7227435,0.0,4.5769735,414.2277,,0.0,0.0,,,,,9.0106487,8.81289265,8.47353395,8.3260645,20.703128500000002,,,0.9440435,1.374456,,,0,,,,,,,0,,
2022-01-13 00:24:34,ctr,soil,chs_ctr4,cc,2,-25,295.49318446668497,441.62884814540854,441.62612464334785,8.359338,18.95806,293.39241911159854,294.44280178914175,441.6274863943782,1.4854654282633755,0.00192580677568908,9.735608,0.0,4.55651,414.5551,93.93692,0.0,0.0,,,,,9.0103886,8.812747366666667,8.468584433333334,8.321840333333334,20.70330966666667,,,0.9440435,1.367635,,,0,,,,,,,0,,
2022-01-13 00:24:35,ctr,soil,chs_ctr4,cc,2,-24,297.31674287085275,441.62612464334785,441.6767189316285,8.352269,18.97782,295.49318446668497,296.40496366876886,441.6514217874882,1.2894505134767589,0.035775564332554244,9.7141665,0.0,4.570152500000001,414.28225,,0.0,0.0,,,,,9.0101285,8.812602083333333,8.463634916666667,8.317616166666667,20.703490833333333,,,0.9447255999999999,1.367635,,,0,,,,,,,0,,
2022-01-13 00:24:36,ctr,soil,chs_ctr4,cc,2,-23,298.1756704140389,441.6768236817078,441.6698054263976,8.367751,19.05049,297.31674287085275,297.7462066424458,441.6733145540527,0.6073534903348314,0.004962655921930912,9.692725,0.0,4.583795,414.0094,93.94238,0.0,0.0,,,,,9.0098684,8.8124568,8.4586854,8.313392,20.703672,,,0.9454077,1.367635,,,0,,,,,,,0,,
2022-01-13 00:24:37,ctr,soil,chs_ctr4,cc,2,-22,298.92757334795726,441.6698054263976,441.69704044700416,8.365936,19.06847,298.1756704140389,298.5516218809981,441.6834229367009,0.5316756633677321,0.019258067756649632,9.7061055,0.0,4.576974,414.14585,,0.0,0.0,,,,,9.0096083,8.812311516666666,8.453735883333334,8.309167833333333,20.70385316666667,,,0.9447255999999999,1.372751,,,0,,,,,,,0,,
2022-01-13 00:24:38,ctr,soil,chs_ctr4,cc,2,-21,291.4625407869481,441.71526696079474,441.70646795413717,8.35246,18.89105,291.466240403071,291.4643905950096,441.71086745746595,0.0026160236482905656,0.0062218372752722625,9.719486,0.0,4.570153,414.2823,93.93692,0.0,0.0,,,,,9.0093482,8.812166233333333,8.448786366666667,8.304943666666667,20.704034333333333,,,0.9440435,1.377867,,,0,,,,,,,0,,
2022-01-13 00:24:39,ctr,soil,chs_ctr4,cc,2,-20,298.84609370715657,441.6812231850365,441.6898126915355,8.365552,18.53913,298.8445081573896,298.84530093227306,441.685517938286,0.001121152992124528,0.006073698292483663,9.7318345,0.0,4.576974,413.46375,,0.0,0.0,,,,,9.009088100000001,8.81202095,8.44383685,8.3007195,20.7042155,,,0.9433614,1.3846880000000001,,,0,,,,,,,0,,
2022-01-13 00:24:40,ctr,soil,chs_ctr4,cc,2,-19,303.3169917055114,441.8478805611329,441.8477758110537,8.365475,18.79132,303.2947059226762,303.3058488140938,441.8478281860933,0.015758428166808985,7.406949135410568e-05,9.744183,0.0,4.583795,412.6452,93.94783,0.0,0.0,,,,,9.008828000000001,8.811875666666667,8.438887333333334,8.296495333333333,20.704396666666668,,,0.9426793,1.391509,,,0,,,,,,,0,,
2022-01-13 00:24:41,ctr,soil,chs_ctr4,cc,2,-18,302.0785011653414,441.8478805611329,441.8335298002748,8.36359,18.04272,303.2947059226762,302.6866035440088,441.8407051807038,0.859986631222792,0.010147520317964334,9.7489865,0.0,4.583795,413.7093,,0.0,0.0,,,,,9.008567900000001,8.811730383333334,8.433937816666667,8.292271166666666,20.704577833333335,,,0.9426793,1.3829825,,,0,,,,,,,0,,
2022-01-13 00:24:42,ctr,soil,chs_ctr4,cc,2,-17,294.4107824924596,441.83269179964077,441.8283970463913,8.35711,18.96466,294.4138655058952,294.4123239991774,441.830544423016,0.0021800197068217167,0.0030368491462418315,9.75379,0.0,4.583795,414.7734,93.94783,0.0,0.0,,,,,9.0083078,8.8115851,8.4289883,8.288047,20.704759000000003,,,0.9426793,1.374456,,,0,,,,,,,0,,
2022-01-13 00:24:43,ctr,soil,chs_ctr4,cc,2,-16,293.2175682067453,441.83269179964077,441.92487186938604,8.36716,18.5969,294.4138655058952,293.81571685632025,441.8787818345134,0.8459099325440693,0.06518115240712802,9.7623665,0.0,4.576974,414.37775,,0.0,0.0,,,,,9.0080477,8.811439816666667,8.424038783333334,8.283822833333334,20.704940166666667,,,0.94131505,1.3761614999999998,,,0,,,,,,,0,,
2022-01-13 00:24:44,ctr,soil,chs_ctr4,cc,2,-15,291.8154136961886,441.92487186938604,441.9134541107472,8.369027,18.5013,293.2175682067453,292.51649095146695,441.91916299006664,0.991472962685926,0.008073574559486653,9.770943,0.0,4.570153,413.9821,93.93692,0.0,0.0,,,,,9.0077876,8.811294533333333,8.419089266666667,8.279598666666667,20.705121333333334,,,0.9399508,1.377867,,,0,,,,,,,0,,
2022-01-13 00:24:45,ctr,soil,chs_ctr4,cc,2,-14,293.60699684672335,441.91355886082647,441.9110448589243,8.356123,18.89572,291.8154136961886,292.711205271456,441.91230185987536,1.2668405948026698,0.0017776677929406742,9.791865000000001,0.0,4.570153,413.7229,,0.0,0.0,,,,,9.0075275,8.81114925,8.41413975,8.2753745,20.705302500000002,,,0.94131505,1.3744565,,,0,,,,,,,0,,
2022-01-13 00:24:46,ctr,soil,chs_ctr4,cc,2,-13,292.9428276665752,441.9110448589243,441.98667441614714,8.355805,18.59728,293.60699684672335,293.27491225664926,441.94885963753575,0.4696385311378464,0.05347817277040591,9.812787,0.0,4.570153,413.4637,93.93692,0.0,0.0,,,,,9.0072674,8.811003966666666,8.409190233333334,8.271150333333333,20.705483666666666,,,0.9426793,1.371046,,,0,,,,,,,0,,
2022-01-13 00:24:47,ctr,soil,chs_ctr4,cc,2,-12,297.38007677543186,441.9271763711297,441.9256051199408,8.353416,18.06212,297.38897347134633,297.3845251233891,441.9263907455353,0.00629091401127832,0.0011110423705929457,9.826164,0.0,4.576974,413.7093,,0.0,0.0,,,,,9.0070073,8.810858683333333,8.404240716666667,8.266926166666666,20.705664833333334,,,0.9426793,1.36593,,,0,,,,,,,0,,
2022-01-13 00:24:48,ctr,soil,chs_ctr4,cc,2,-11,290.73142617219634,441.92811912184294,441.9264431205749,8.350885,18.55237,290.73239511927613,290.7319106457362,441.9272811212089,0.0006851490507360681,0.001185111861906857,9.839541,0.0,4.583795,413.9549,93.93692,0.0,0.0,,,,,9.006747200000001,8.810713400000001,8.3992912,8.262701999999999,20.705846,,,0.9426793,1.360814,,,0,,,,,,,0,,
2022-01-13 00:24:49,ctr,soil,chs_ctr4,cc,2,-10,295.06235536057034,441.9177488639967,441.91973911550247,8.353866,18.33224,295.06235536057034,295.06235536057034,441.9187439897496,0.0,0.0014073203360093684,9.8524025,0.0,4.576974,414.30955,,0.0,0.0,,,,,9.006487100000001,8.810568116666667,8.394341683333334,8.258477833333334,20.70602716666667,,,0.9426793,1.367635,,,0,,,,,,,0,,
2022-01-13 00:24:50,ctr,soil,chs_ctr4,cc,2,-9,292.96537770770493,441.9177488639967,441.82075029060553,8.365647,19.25536,295.06235536057034,294.0138665341376,441.8692495773011,1.482787118337778,0.06858834901030116,9.865264,0.0,4.570153,414.6642,93.93692,0.0,0.0,,,,,9.006227,8.810422833333334,8.389392166666667,8.254253666666667,20.706208333333336,,,0.9426793,1.374456,,,0,,,,,,,0,,
2022-01-13 00:24:51,ctr,soil,chs_ctr4,cc,2,-8,297.3268727721415,441.8050377787172,441.8073422804607,8.369168,18.6163,297.3273132026323,297.3270929873869,441.80619002958895,0.00031143138669455873,0.0016295288101118798,9.8609765,0.0,4.576974,414.73245,,0.0,0.0,,,,,9.0059669,8.81027755,8.38444265,8.2500295,20.7063895,,,0.94131505,1.3778665,,,0,,,,,,,0,,
2022-01-13 00:24:52,ctr,soil,chs_ctr4,cc,2,-7,298.0874962297779,441.8050377787172,441.82546404417207,8.345117,18.69448,297.3273132026323,297.70740471620513,441.81525091144465,0.5375305734375818,0.014443550817467128,9.856689,0.0,4.583795,414.8007,93.94238,0.0,0.0,,,,,9.0057068,8.810132266666667,8.379493133333334,8.245805333333333,20.706570666666668,,,0.9399508,1.381277,,,0,,,,,,,0,,
2022-01-13 00:24:53,ctr,soil,chs_ctr4,cc,2,-6,300.83904167809163,441.82546404417207,441.8395005547924,8.359396,18.54032,298.0874962297779,299.46326895393474,441.8324822994822,1.9456364452456107,0.009925311843821628,9.8609765,0.0,4.583795,414.10495000000003,,0.0,0.0,,,,,9.0054467,8.809986983333333,8.374543616666667,8.241581166666666,20.706751833333335,,,0.9399508,1.379572,,,0,,,,,,,0,,
2022-01-13 00:24:54,ctr,soil,chs_ctr4,cc,2,-5,297.87265423635864,441.8395005547924,441.8294445471838,8.365439,18.44242,300.83904167809163,299.35584795722514,441.8344725509881,2.0975526756760123,0.007110671171682308,9.865264,0.0,4.583795,413.4092,93.94238,0.0,0.0,,,,,9.0051866,8.8098417,8.3695941,8.237357,20.706933,,,0.9399508,1.377867,,,0,,,,,,,0,,
2022-01-13 00:24:55,ctr,soil,chs_ctr4,cc,2,-4,297.103222168906,441.8294445471838,441.8629645725458,8.355773,18.74624,297.87265423635864,297.48793820263234,441.8462045598648,0.5440706325581676,0.023702237239021415,9.869036,0.0,4.570152500000001,413.6411,,0.0,0.0,,,,,9.0049265,8.809696416666666,8.364644583333334,8.233132833333332,20.707114166666667,,,0.94199715,1.379572,,,0,,,,,,,0,,
2022-01-13 00:24:56,ctr,soil,chs_ctr4,cc,2,-3,299.13818720866465,441.8629645725458,441.7736127549403,8.368305,18.65527,297.103222168906,298.1207046887853,441.81828866374303,1.438937579090911,0.06318127614020543,9.872808,0.0,4.55651,413.873,93.93692,0.0,0.0,,,,,9.004666400000001,8.809551133333335,8.359695066666667,8.228908666666666,20.707295333333334,,,0.9440435,1.381277,,,0,,,,,,,0,,
2022-01-13 00:24:57,ctr,soil,chs_ctr4,cc,2,-2,294.5631714422813,441.85877456937556,441.85594631723563,8.363904,18.77017,294.55409857417055,294.5586350082259,441.8573604433056,0.006415486565932027,0.0019998762670431856,9.89047,0.0,4.570152500000001,414.10495000000003,,0.0,0.0,,,,,9.004406300000001,8.809405850000001,8.35474555,8.2246845,20.707476500000002,,,0.94199715,1.3761615,,,0,,,,,,,0,,
2022-01-13 00:24:58,ctr,soil,chs_ctr4,cc,2,-1,301.25648169728544,441.77507925604993,441.77026075240417,8.356559,18.48679,301.2709278173842,301.26370475733484,441.77267000422705,0.010214949483653877,0.0034071966030927484,9.908132,0.0,4.583795,414.3369,93.93692,0.0,0.0,,,,,9.004146200000001,8.809260566666667,8.349796033333334,8.220460333333333,20.70765766666667,,,0.9399508,1.371046,,,0,,,,,,,0,,
2022-01-13 00:24:59,ctr,soil,chs_ctr4,cc,2,0,294.977792706334,440.85966831343126,440.8256245376731,8.304352,18.88069,295.124896490266,295.05134459830003,440.8426464255522,0.10401808315650514,0.024072584695791946,9.912418500000001,0.0,4.576974,413.9276,,0.0,0.0,,,,,9.0038861,8.809115283333334,8.344846516666667,8.216236166666667,20.707838833333334,,,0.94199715,1.3812775,,,0,,,,,,,0,,
