timestamp,plot,type,chamber,status,chamber_block,counter,cos.1.pmol_mol,co2.1.umol_mol,co2.2.umol_mol,h2o.mmol_mol,co.nmol_mol,cos.2.pmol_mol,cos.mean.pmol_mol,co2.mean.umol_mol,cos.mean_sd.pmol_mol,co2.mean_sd.umol_mol,temp.air.ambient.c,par.ambient.umol_m2_s,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol,P.irga.kPa,par.chb_irr1.umol_m2_s,par.chb_con2.umol_m2_s,par.chs_irr3.umol_m2_s,par.chs_con4.umol_m2_s,par.chs_irr5.umol_m2_s,par.chs_con6.umol_m2_s,temp.leaf.chb_irr1.c,temp.air.chb_irr1.c,temp.leaf.chb_con2.c,temp.air.chb_con2.c,temp.laserbox.c,pump.flow.chb_irr1.slpm,pump.flow.chb_con2.slpm,day_night,par.current.chamber.umol_m2_s,temp.leaf.current.chamber.c,temp.air.current.chamber.c,pump.flow.current.chamber.slpm,leaf.area.m2,flag,h2o.calibrated.mmol_mol,co2.calibrated.umol_mol
2022-01-11 00:05:52,irr,branch,chb_irr1,oc,0,-7,372.3507715245407,423.6448307883336,423.6462972894431,5.309694,55.44648,372.3494502330683,372.35011087880446,423.6455640388883,0.0009342941600434818,0.0010369728791584513,3.083402,0.0,5.729876,416.3574,93.86084,0.0,0.0,,,,,,,,,,7.454296,3.359481,0,0.0,,,7.454296,,0,,
2022-01-11 00:05:53,irr,branch,chb_irr1,oc,0,-6,366.27212606251715,423.5696202314277,423.56532547817824,5.302814,56.01262,366.28586749383055,366.27899677817385,423.567472854803,0.009716659264918466,0.003036849146201637,3.08865,0.0,5.729876,415.59344999999996,,0.0,0.0,,,,,,,,,,7.465892,3.32708,0,0.0,,,7.465892,,0,,
2022-01-11 00:05:54,irr,branch,chb_irr1,oc,0,-5,370.21063168357557,423.63791728310264,423.6460877892846,5.315931,55.36944,370.19415958321906,370.2023956333973,423.6420025361936,0.011647533862472963,0.005777420326986852,3.093898,0.0,5.729876,414.8295,93.86084,0.0,0.0,,,,,,,,,,7.477488,3.294679,0,0.0,,,7.477488,,0,,
2022-01-11 00:05:55,irr,branch,chb_irr1,oc,0,-4,373.2101394982177,423.63791728310264,423.6252425235127,5.310982,55.41327,370.19415958321906,371.7021495407184,423.6315799033077,2.1326198498179645,0.008962408455936894,3.0929915,0.0,5.7366969999999995,415.2933,,0.0,0.0,,,,,,,,,,7.4645275,3.2878575,0,0.0,,,7.4645275,,0,,
2022-01-11 00:05:56,irr,branch,chb_irr1,oc,0,-3,369.55183575541537,423.6252425235127,423.6403265349255,5.307612,55.17758,373.2100514121195,371.3809435837675,423.6327845292191,2.586749097898309,0.010666006757483268,3.092085,0.0,5.743518,415.7571,93.86084,0.0,0.0,,,,,2.9851557333333334,2.9123091333333333,2.3355512,2.2248848,20.510754,7.451567,3.281036,0,0.0,2.9851557333333334,2.9123091333333333,7.451567,,0,,
2022-01-11 00:05:57,irr,branch,chb_irr1,oc,0,-2,362.4390595009597,423.56364947691014,423.557050221917,5.297157,55.10954,362.4550030847272,362.44703129284346,423.56034984941357,0.011273816198431454,0.0046663779564341,3.096879,0.0,5.7366969999999995,414.99315,,0.0,0.0,,,,,2.9858158,2.9115506,2.33640465,2.2267871,20.510488,7.456341999999999,3.2196445000000002,0,0.0,2.9858158,2.9115506,7.456341999999999,,0,,
2022-01-11 00:05:58,irr,branch,chb_irr1,oc,0,-1,370.79358548121746,423.55914522350207,423.570981982458,5.31611,55.20101,370.78336749383055,370.788476487524,423.56506360298005,0.007225208171361996,0.008369852525023659,3.101673,0.0,5.729876,414.2292,93.85538,0.0,0.0,,,,,2.9864758666666664,2.9107920666666667,2.3372581,2.2286894,20.510222,7.461117,3.158253,0,0.0,2.9864758666666664,2.9107920666666667,7.461117,,0,,
2022-01-11 00:05:59,irr,branch,chb_irr1,oc,0,0,374.10579894433783,423.55914522350207,423.6753130613971,5.304695,55.42697,370.78336749383055,372.44458321908417,423.61722914244956,2.349313808681156,0.08214306593135824,3.0925374999999997,0.0,5.7230550000000004,414.7749,,0.0,0.0,,,,,2.987135933333333,2.9100335333333334,2.33811155,2.2305917,20.509956,7.4679385,3.17019,0,0.0,2.987135933333333,2.9100335333333334,7.4679385,,0,,
2022-01-11 00:13:30,irr,branch,chb_irr1,cc,1,-29,368.55267514395393,423.39992510303284,423.4107143611963,5.338504,34.29275,368.53646730189195,368.54457122292297,423.40531973211455,0.011460675030432112,0.007629157611362019,4.575447,0.0,5.702591,413.929,93.86084,0.0,0.0,,,,,,,,,,7.472031,3.414051,0,0.0,,,7.472031,,0,,
2022-01-11 00:13:31,irr,branch,chb_irr1,cc,1,-28,372.9043045653962,423.41259986262287,423.4109238613548,5.335991,34.06595,372.9041283931999,372.90421647929804,423.4117618619888,0.00012457255465370687,0.0011851118619470513,4.584106,0.0,5.6957695,414.27009999999996,,0.0,0.0,,,,,,,,,,7.4652095,3.354365,0,0.0,,,7.4652095,,0,,
