timestamp,plot,type,chamber,status,chamber_block,counter,cos.1.pmol_mol,co2.1.umol_mol,co2.2.umol_mol,h2o.mmol_mol,co.nmol_mol,cos.2.pmol_mol,cos.mean.pmol_mol,co2.mean.umol_mol,cos.mean_sd.pmol_mol,co2.mean_sd.umol_mol,temp.air.ambient.c,par.ambient.umol_m2_s1,h2o.irga.ambient.mmol_mol,co2.irga.ambient.umol_mol,P.irga.kPa,par.chb_irr1.umol_m2_s1,par.chb_con2.umol_m2_s1,par.chs_irr3.umol_m2_s1,par.chs_con4.umol_m2_s1,par.chs_irr5.umol_m2_s1,par.chs_con6.umol_m2_s1,temp.leaf.chb_irr1.c,temp.air.chb_irr1.c,temp.leaf.chb_con2.c,temp.air.chb_con2.c,temp.laserbox.c,pump.flow.chb_irr1.slpm,pump.flow.chb_con2.slpm,pump.flow.chs_irr3.slpm,pump.flow.chs_con4.slpm,pump.flow.chs_irr5.slpm,pump.flow.chs_con6.slpm,day_night,par.current.chamber.umol_m2_s1,temp.leaf.current.chamber.c,temp.soil.current.chamber.c,temp.air.current.chamber.c,pump.flow.current.chamber.slpm,surface.area.m2,flag,h2o.calibrated.mmol_mol,co2.calibrated.umol_mol
2022-01-14 01:09:41,irr,soil,chs_irr3,cc,10,-18,331.38210344118454,456.84117840536834,456.8397119042587,11.34914,44.93849,331.38950267343023,331.3858030573074,456.84044515481355,0.0052320472965007424,0.0010369728792388399,8.857125,0.0,12.90366,412.254,,0.0,0.0,,,,,9.13611425,9.01623505,8.8220602,8.755615033333333,20.756467833333335,,,0.9207159,1.258312,,,0,,,,,,,0,,
2022-01-14 01:09:42,irr,soil,chs_irr3,cc,10,-17,330.31846380586785,456.84117840536834,456.52588066680767,11.36802,44.90606,331.38950267343023,330.85398323964904,456.68352953608803,0.7573388461677187,0.22294916902903522,8.879137,0.0,12.90366,413.0724,93.7057,0.0,0.0,,,,,9.1367595,9.015184099999999,8.8229694,8.7573424,20.756629,,,0.9207159,1.265132,,,0,,,,,,,0,,
2022-01-14 01:09:43,irr,soil,chs_irr3,cc,10,-16,335.5146627364958,456.1858619095425,456.1745489009828,11.35134,45.86773,335.56857142857143,335.5416170825336,456.18020540526265,0.03811920173159084,0.007999505068172742,8.871081,0.0,12.90366,412.77235,,0.0,0.0,,,,,9.13740475,9.01413315,8.8238786,8.759069766666666,20.75679016666667,,,0.9207159,1.278772,,,0,,,,,,,0,,
2022-01-14 01:09:44,irr,soil,chs_irr3,cc,10,-15,327.51212880449685,455.9949025150587,455.9973117668816,11.35494,45.95578,327.5355597066081,327.5238442555525,455.99610714097014,0.016568149772198757,0.0017035983015463742,8.863025,0.0,12.90366,412.4723,93.7057,0.0,0.0,,,,,9.13805,9.0130822,8.8247878,8.760797133333334,20.756951333333333,,,0.9207159,1.292412,,,0,,,,,,,0,,
2022-01-14 01:09:45,irr,soil,chs_irr3,cc,10,-14,325.8672090074033,455.9949025150587,456.13893387403573,11.36085,45.61641,327.5355597066081,326.70138435700574,456.0669181945472,1.179702092805058,0.1018455506361727,8.863025,0.0,12.896840000000001,411.79025,,0.0,0.0,,,,,9.13869525,9.01203125,8.825697,8.7625245,20.7571125,,,0.9213979,1.3077575,,,0,,,,,,,0,,
2022-01-14 01:09:46,irr,soil,chs_irr3,cc,10,-13,326.77141280504526,456.13893387403573,456.02569903836,11.36225,44.81982,325.8672090074033,326.31931090622425,456.0823164561979,0.6393686368872652,0.08006912017284036,8.863025,0.0,12.89002,411.1082,93.7057,0.0,0.0,,,,,9.139340500000001,9.0109803,8.8266062,8.764251866666667,20.75727366666667,,,0.9220799,1.323103,,,0,,,,,,,0,,
2022-01-14 01:09:47,irr,soil,chs_irr3,cc,10,-12,328.1322549355635,456.02569903836,456.2522734597908,11.36277,45.56211,326.77141280504526,327.45183387030437,456.1389862490754,0.9622606986137835,0.1602123098371152,8.875911,0.0,12.896840000000001,411.66745000000003,,0.0,0.0,,,,,9.139985750000001,9.00992935,8.8275154,8.765979233333333,20.757434833333335,,,0.9213979,1.3128725,,,0,,,,,,,0,,
2022-01-14 01:09:48,irr,soil,chs_irr3,cc,10,-11,329.95519673704416,456.2522734597908,456.35869954031494,11.35966,45.92412,328.1322549355635,329.0437258363038,456.3054865000529,1.2890145095354106,0.07525460323373825,8.888797,0.0,12.90366,412.2267,93.7057,0.0,0.0,,,,,9.140631,9.0088784,8.8284246,8.7677066,20.757596000000003,,,0.9207159,1.302642,,,0,,,,,,,0,,
2022-01-14 01:09:49,irr,soil,chs_irr3,cc,10,-10,324.33133979983546,456.3974570696397,456.39274331607317,11.35281,45.89796,324.3296661639704,324.3305029819029,456.39510019285643,0.0011834392694312845,0.0033331271117386426,8.861955,0.0,12.89002,412.24035000000003,,0.0,0.0,,,,,9.14127625,9.007827449999999,8.8293338,8.769433966666666,20.757757166666668,,,0.9207159,1.2872970000000001,,,0,,,,,,,0,,
2022-01-14 01:09:50,irr,soil,chs_irr3,cc,10,-9,324.0061259254182,456.3974570696397,456.4692108739301,11.36167,45.5291,324.3296661639704,324.1678960446943,456.4333339717849,0.22877749666697242,0.05073760158966089,8.835113,0.0,12.87638,412.254,93.7057,0.0,0.0,,,,,9.1419215,9.006776499999999,8.830243,8.771161333333334,20.757918333333336,,,0.9207159,1.271952,,,0,,,,,,,0,,
2022-01-14 01:09:51,irr,soil,chs_irr3,cc,10,-8,327.3628228681108,456.4570598647364,456.45884061608376,11.36423,45.02335,327.36317521250345,327.36299904030716,456.45795024041007,0.0002491451093476081,0.0012591813533413515,8.844773499999999,0.0,12.87638,412.03575,,0.0,0.0,,,,,9.14256675,9.00572555,8.8311522,8.7728887,20.7580795,,,0.91935185,1.278772,,,0,,,,,,,0,,
2022-01-14 01:09:52,irr,soil,chs_irr3,cc,10,-7,332.3315834932822,456.2057644246011,456.20345992285746,11.36074,45.27733,332.36664176035094,332.3491126268166,456.2046121737293,0.024789938380951185,0.0016295288101922684,8.854434,0.0,12.87638,411.8175,93.7057,0.0,0.0,,,,,9.143212,9.0046746,8.8320614,8.774616066666667,20.75824066666667,,,0.9179878,1.285592,,,0,,,,,,,0,,
2022-01-14 01:09:53,irr,soil,chs_irr3,cc,10,-6,336.11303160131615,455.9141402039523,455.91351170347673,11.35978,45.69723,336.1522299149986,336.13263075815735,455.91382595371454,0.02771739341593631,0.00044441694824521715,8.8635755,0.0,12.883199999999999,411.54470000000003,,0.0,0.0,,,,,9.14385725,9.00362365,8.8329706,8.776343433333333,20.758401833333334,,,0.92071585,1.2668365000000001,,,0,,,,,,,0,,
2022-01-14 01:09:54,irr,soil,chs_irr3,cc,10,-5,328.0924400191939,455.7338653175526,455.73260831660156,11.35786,45.63805,328.11736838497393,328.1049042020839,455.7332368170771,0.017627016486976337,0.0008888338964502399,8.872717,0.0,12.89002,411.2719,93.7057,0.0,0.0,,,,,9.1445025,9.0025727,8.8338798,8.7780708,20.758563000000002,,,0.9234439,1.248081,,,0,,,,,,,0,,
2022-01-14 01:09:55,irr,soil,chs_irr3,cc,10,-4,323.98331162599396,455.92597696290824,455.93100496671246,11.36543,45.68641,323.95406704140385,323.9686893336989,455.92849096481035,0.02067904407665536,0.0035553355858009596,8.8716315,0.0,12.883199999999999,411.7084,,0.0,0.0,,,,,9.14514775,9.00152175,8.834789,8.779798166666666,20.758724166666667,,,0.9220799,1.2549015,,,0,,,,,,,0,,
2022-01-14 01:09:56,irr,soil,chs_irr3,cc,10,-3,331.84640526460106,456.54693543273805,456.54253592940927,11.35895,45.95722,331.76756820674524,331.80698673567315,456.5447356810737,0.05574621821864757,0.0031109186376361312,8.870546,0.0,12.87638,412.1449,93.7057,0.0,0.0,,,,,9.145793000000001,9.0004708,8.8356982,8.781525533333333,20.758885333333335,,,0.9207159,1.261722,,,0,,,,,,,0,,
2022-01-14 01:09:57,irr,soil,chs_irr3,cc,10,-2,331.68318172470526,456.54693543273805,457.01726328859775,11.36895,44.96309,331.76756820674524,331.7253749657252,456.78209936066787,0.05967025369094274,0.33257201625931837,8.86249,0.0,12.86956,411.7357,,0.0,0.0,,,,,9.146438250000001,8.999419849999999,8.8366074,8.783252899999999,20.7590465,,,0.9207159,1.265132,,,0,,,,,,,0,,
2022-01-14 01:09:58,irr,soil,chs_irr3,cc,10,-1,324.6879123251988,457.19869042586924,457.1880059177851,11.35327,44.46003,324.67188065533315,324.67989649026595,457.1933481718272,0.01133610247573821,0.007555088119927525,8.854434,0.0,12.86274,411.3265,93.7057,0.0,0.0,,,,,9.1470835,8.9983689,8.8375166,8.784980266666667,20.75920766666667,,,0.9207159,1.268542,,,0,,,,,,,0,,
2022-01-14 01:09:59,irr,soil,chs_irr3,cc,10,0,331.81222785851384,457.3750895593364,457.3861930677375,11.36955,44.37849,331.780428777077,331.7963283177954,457.38064131353696,0.022485346119475762,0.007851366085384143,8.854985,0.0,12.86274,411.95394999999996,,0.0,0.0,,,,,9.14772875,8.99731795,8.8384258,8.786707633333332,20.759368833333333,,,0.9213979,1.2753619999999999,,,0,,,,,,,0,,
2022-01-14 01:24:30,con,soil,chs_con4,cc,12,-29,312.2002985330409,441.1721377998521,441.0820527316919,11.17607,34.24389,313.44706916643815,312.8236838497395,441.127095265772,0.8815999694594506,0.06369976257976455,8.77188,0.0,12.78225,412.8608,93.71261,0.0,0.0,,,,,8.6693095,8.6232905,8.471443,8.7677125,20.73226,,,0.9058073,1.244803,,,0,,,,,,,0,,
2022-01-14 01:24:31,con,soil,chs_con4,cc,12,-28,307.25796373731833,440.96557064355915,440.96221864102296,11.171,34.50762,307.27584521524534,307.26690447628187,440.96389464229105,0.012644114299823202,0.0023702237238941025,8.7589915,0.0,12.789069999999999,412.80625,,0.0,0.0,,,,,8.669729116666666,8.623734883333332,8.469172466666667,8.76960305,20.731913,,,0.9071714,1.2345715,,,0,,,,,,,0,,
2022-01-14 01:24:32,con,soil,chs_con4,cc,12,-27,313.11674629832737,440.9447253777872,440.94849638064045,11.17689,35.03532,313.1165701261311,313.11665821222925,440.94661087921384,0.00012457255465370687,0.002666501689390914,8.746103,0.0,12.79589,412.7517,93.70715,0.0,0.0,,,,,8.670148733333333,8.624179266666665,8.466901933333334,8.7714936,20.731566,,,0.9085355,1.22434,,,0,,,,,,,0,,
2022-01-14 01:24:33,con,soil,chs_con4,cc,12,-26,319.431198245133,440.9747886505337,440.98159740568536,11.18724,35.23715,319.4220372909241,319.42661776802856,440.97819302810956,0.006477772843238783,0.004814516939182506,8.732679000000001,0.0,12.79589,412.47885,,0.0,0.0,,,,,8.67056835,8.62462365,8.4646314,8.77338415,20.731219,,,0.90921765,1.239687,,,0,,,,,,,0,,
2022-01-14 01:24:34,con,soil,chs_con4,cc,12,-25,312.49600356457364,440.97007489696716,440.966722894431,11.18205,34.58558,312.4991746641075,312.4975891143406,440.96839889569907,0.002242305984208862,0.0023702237238941025,8.719255,0.0,12.79589,412.206,93.71261,0.0,0.0,,,,,8.670987966666667,8.625068033333333,8.462360866666668,8.7752747,20.730872,,,0.9098998,1.255034,,,0,,,,,,,0,,
2022-01-14 01:24:35,con,soil,chs_con4,cc,12,-24,307.4434730600493,441.06487371869395,441.06026471520664,11.1751,34.76042,307.4343121058404,307.43889258294485,441.0625692169503,0.006477772843278978,0.003259057620384537,8.719255,0.0,12.816355,412.4243,,0.0,0.0,,,,,8.671407583333334,8.625512416666666,8.460090333333333,8.77716525,20.730525,,,0.9085356,1.2277505,,,0,,,,,,,0,,
2022-01-14 01:24:36,con,soil,chs_con4,cc,12,-23,313.5574410474362,441.2415871023989,441.24315835358766,11.17749,34.25373,313.5328650260488,313.5451530367425,441.24237272799326,0.017377871377628726,0.0011110423705125569,8.719255,0.0,12.83682,412.6426,93.70715,0.0,0.0,,,,,8.6718272,8.625956799999999,8.457819800000001,8.7790558,20.730178,,,0.9071714,1.200467,,,0,,,,,,,0,,
2022-01-14 01:24:37,con,soil,chs_con4,cc,12,-22,311.9641397038662,441.2415871023989,441.4908922910283,11.16881,34.10718,313.5328650260488,312.7485023649575,441.3662396967136,1.109256313134379,0.1762853894648148,8.71979,0.0,12.829995,412.50620000000004,,0.0,0.0,,,,,8.672246816666666,8.626401183333332,8.455549266666667,8.78094635,20.729831,,,0.90648935,1.2294554999999998,,,0,,,,,,,0,,
2022-01-14 01:24:38,con,soil,chs_con4,cc,12,-21,307.74384665478476,441.5857958628342,441.5845388618831,11.16676,34.2229,307.7323073759254,307.7380770153551,441.5851673623587,0.008159502331445672,0.0008888338964502399,8.720325,0.0,12.82317,412.3698,93.71261,0.0,0.0,,,,,8.672666433333333,8.626845566666667,8.453278733333335,8.7828369,20.729484,,,0.9058073,1.258444,,,0,,,,,,,0,,
2022-01-14 01:24:39,con,soil,chs_con4,cc,12,-20,309.52838291746644,441.5857958628342,441.56620759801336,11.17106,33.67024,307.7323073759254,308.63034514669596,441.57600173042374,1.2700171949469623,0.013850994886473504,8.724086,0.0,12.82317,411.79679999999996,,0.0,0.0,,,,,8.67308605,8.62728995,8.4510082,8.78472745,20.729137,,,0.9058073,1.2465074999999999,,,0,,,,,,,0,,
2022-01-14 01:24:40,con,soil,chs_con4,cc,12,-19,314.91801891965997,441.5999371235338,441.5994133731375,11.17022,33.80126,314.9139669591445,314.91599293940226,441.59967524833564,0.0028651687575979795,0.0003703474568509171,8.727847,0.0,12.82317,411.2238,93.70715,0.0,0.0,,,,,8.673505666666667,8.627734333333333,8.448737666666668,8.786618,20.72879,,,0.9058073,1.234571,,,0,,,,,,,0,,
2022-01-14 01:24:41,con,soil,chs_con4,cc,12,-18,308.8024653825062,441.63136214731065,441.6370186515905,11.1788,33.43898,308.79409720318074,308.7982812928435,441.6341903994506,0.00591719634723681,0.003999752534086371,8.7412715,0.0,12.809529999999999,411.57849999999996,,0.0,0.0,,,,,8.673925283333332,8.628178716666666,8.446467133333334,8.78850855,20.728443,,,0.9044430999999999,1.2550340000000002,,,0,,,,,,,0,,
2022-01-14 01:24:42,con,soil,chs_con4,cc,12,-17,312.00386653413767,441.63555215048086,441.6350284000846,11.17805,33.39264,312.0036903619413,312.0037784480395,441.6352902752827,0.00012457255469390123,0.0003703474568509171,8.754696,0.0,12.79589,411.9332,93.70715,0.0,0.0,,,,,8.6743449,8.628623099999999,8.444196600000001,8.7903991,20.728096,,,0.9030789,1.275497,,,0,,,,,,,0,,
2022-01-14 01:24:43,con,soil,chs_con4,cc,12,-16,313.8700586098163,441.63555215048086,441.6350284000846,11.18289,33.64295,312.0036903619413,312.9368744858788,441.6352902752827,1.3197216442636388,0.0003703474568509171,8.7503995,0.0,12.79589,412.41065000000003,,0.0,0.0,,,,,8.674764516666666,8.629067483333333,8.441926066666667,8.79228965,20.727749,,,0.9044430999999999,1.246508,,,0,,,,,,,0,,
2022-01-14 01:24:44,con,soil,chs_con4,cc,12,-15,309.70103166986564,441.5808726091092,441.58296761069425,11.18604,33.4149,309.706669180148,309.70385042500686,441.5819201099017,0.003986321749682313,0.0014813898274036684,8.746103,0.0,12.79589,412.8881,93.70715,0.0,0.0,,,,,8.675184133333333,8.629511866666666,8.439655533333335,8.7941802,20.727402,,,0.9058073,1.217519,,,0,,,,,,,0,,
2022-01-14 01:24:45,con,soil,chs_con4,cc,12,-14,308.652014326844,441.5808726091092,441.6085266300328,11.17713,33.12937,309.706669180148,309.17934175349603,441.594699619571,0.7457535985825927,0.019554345722186638,8.741271999999999,0.0,12.809529999999999,412.30150000000003,,0.0,0.0,,,,,8.67560375,8.62995625,8.437385,8.79607075,20.727055,,,0.90648935,1.232866,,,0,,,,,,,0,,
2022-01-14 01:24:46,con,soil,chs_con4,cc,12,-13,307.9635333836029,441.6085266300328,441.6416276550777,11.18817,33.01068,308.652014326844,308.30777385522345,441.62507714255526,0.4868295436834745,0.023405959273444216,8.736441,0.0,12.82317,411.7149,93.70715,0.0,0.0,,,,,8.676023366666668,8.630400633333332,8.435114466666667,8.7979613,20.726708,,,0.9071714,1.248213,,,0,,,,,,,0,,
2022-01-14 01:24:47,con,soil,chs_con4,cc,12,-12,312.6859171922128,441.55259008771003,441.551752087076,11.18692,33.52662,312.69833733205377,312.6921272621333,441.55217108739305,0.00878236510483479,0.0005925559309534285,8.732144,0.0,12.809529999999999,411.52395,,0.0,0.0,,,,,8.676442983333333,8.630845016666665,8.432843933333334,8.79985185,20.726361,,,0.9058071999999999,1.2430975,,,0,,,,,,,0,,
2022-01-14 01:24:48,con,soil,chs_con4,cc,12,-11,311.7102755689608,441.55259008771003,441.56149384444683,11.18938,33.54705,312.69833733205377,312.20430645050726,441.55704196607843,0.6986651729141665,0.006295906766626369,8.727847,0.0,12.79589,411.333,93.70715,0.0,0.0,,,,,8.6768626,8.6312894,8.4305734,8.8017424,20.726014,,,0.904443,1.237982,,,0,,,,,,,0,,
2022-01-14 01:24:49,con,soil,chs_con4,cc,12,-10,313.18060871949547,441.56149384444683,441.5467240832717,11.18967,33.71917,311.7102755689608,312.44544214422814,441.5541089638593,1.0396825413464366,0.01044379828342095,8.732144,0.0,12.809529999999999,412.13785,,0.0,0.0,,,,,8.677282216666667,8.631733783333333,8.428302866666668,8.80363295,20.725667,,,0.9058071999999999,1.2482129999999998,,,0,,,,,,,0,,
2022-01-14 01:24:50,con,soil,chs_con4,cc,12,-9,308.9483359610639,441.56107484412985,441.55803709183135,11.1851,33.70462,308.9486883054566,308.94851213326024,441.5595559679806,0.00024914510938780246,0.0021480152498317855,8.736441,0.0,12.82317,412.9427,93.71261,0.0,0.0,,,,,8.677701833333334,8.632178166666666,8.426032333333334,8.8055235,20.72532,,,0.9071714,1.258444,,,0,,,,,,,0,,
2022-01-14 01:24:51,con,soil,chs_con4,cc,12,-8,310.41012476007677,441.56107484412985,441.5485048346191,11.18502,34.10212,308.9486883054566,309.6794065327667,441.5547898393745,1.0333916273351582,0.008888338964622981,8.736441,0.0,12.81635,412.66985,,0.0,0.0,,,,,8.67812145,8.632622549999999,8.423761800000001,8.80741405,20.724973,,,0.90648935,1.255034,,,0,,,,,,,0,,
2022-01-14 01:24:52,con,soil,chs_con4,cc,12,-7,309.9788552234713,441.54860958469834,441.5430578304978,11.18289,33.64972,310.41012476007677,310.19448999177405,441.54583370759804,0.30495361385288755,0.003925683042692071,8.736441,0.0,12.80953,412.397,93.70715,0.0,0.0,,,,,8.678541066666666,8.633066933333332,8.421491266666667,8.8093046,20.724626,,,0.9058073,1.251624,,,0,,,,,,,0,,
2022-01-14 01:24:53,con,soil,chs_con4,cc,12,-6,313.849886893337,441.57668260593897,441.57856810736564,11.18575,34.16764,313.8440732108582,313.8469800520976,441.57762535665233,0.004110894304416409,0.0013332508447356515,8.727848,0.0,12.823174999999999,412.1651,,0.0,0.0,,,,,8.678960683333333,8.633511316666667,8.419220733333335,8.81119515,20.724279,,,0.9044430999999999,1.2482135,,,0,,,,,,,0,,
2022-01-14 01:24:54,con,soil,chs_con4,cc,12,-5,309.97233685220726,441.4432310049668,441.4376792507662,11.17735,33.64387,309.9940941184535,309.9832154853304,441.44045512786647,0.015384710502807668,0.003925683042692071,8.719255,0.0,12.83682,411.9332,93.70715,0.0,0.0,,,,,8.6793803,8.6339557,8.4169502,8.8130857,20.723932,,,0.9030789,1.244803,,,0,,,,,,,0,,
2022-01-14 01:24:55,con,soil,chs_con4,cc,12,-4,309.06108616671236,441.4432310049668,441.42971824474273,11.17912,34.28498,309.9940941184535,309.52759014258294,441.4364746248548,0.6597362495771456,0.009554964386970712,8.719255,0.0,12.829995,412.79265,,0.0,0.0,,,,,8.679799916666667,8.634400083333333,8.414679666666668,8.81497625,20.723585,,,0.9030789,1.2482135,,,0,,,,,,,0,,
2022-01-14 01:24:56,con,soil,chs_con4,cc,12,-3,310.3484644913628,441.42971824474273,441.2547856123851,11.18694,34.62269,309.06108616671236,309.7047753290376,441.3422519285639,0.9103139433128979,0.12369605059089933,8.719255,0.0,12.82317,413.6521,93.70715,0.0,0.0,,,,,8.680219533333334,8.634844466666665,8.412409133333334,8.8168668,20.723238,,,0.9030789,1.251624,,,0,,,,,,,0,,
2022-01-14 01:24:57,con,soil,chs_con4,cc,12,-2,314.97060632026324,441.16721454612707,441.1621865423228,11.17926,34.78639,314.9860213874417,314.97831385385246,441.16470054422496,0.01090009853434975,0.003555335585841154,8.71979,0.0,12.81635,413.0382,,0.0,0.0,,,,,8.680639150000001,8.635288849999998,8.410138600000002,8.81875735,20.722891,,,0.9044430999999999,1.236277,,,0,,,,,,,0,,
2022-01-14 01:24:58,con,soil,chs_con4,cc,12,-1,312.0775945983,441.16721454612707,441.0846714836733,11.18104,35.22017,314.9860213874417,313.5318079928709,441.12594301490014,2.0565683051867434,0.058366759200982714,8.720325,0.0,12.80953,412.4243,93.70715,0.0,0.0,,,,,8.681058766666666,8.635733233333333,8.407868066666667,8.8206479,20.722544,,,0.9058073,1.22093,,,0,,,,,,,0,,
2022-01-14 01:24:59,con,soil,chs_con4,cc,12,0,318.27603715382503,441.04853270633,441.0503134576773,11.18368,35.65077,318.2794725116534,318.2777548327392,441.0494230820036,0.002429164816249714,0.001259181353301157,8.733214,0.0,12.81635,412.20605,,0.0,0.0,,,,,8.681478383333333,8.636177616666666,8.405597533333335,8.82253845,20.722197,,,0.90648935,1.2430975000000002,,,0,,,,,,,0,,
2022-01-14 01:39:30,irr,soil,chs_irr3,cc,15,-29,342.4867654921853,454.5523891736237,454.5490371710875,11.37727,37.84463,342.52041438168357,342.5035899369344,454.5507131723556,0.02379335794360095,0.0023702237238941025,8.825089,0.0,12.87815,412.2899,93.72397,0.0,0.0,,,,,8.75137,8.7499215,8.7633725,8.825145,20.743115,,,0.9058363,1.255074,,,0,,,,,,,0,,
2022-01-14 01:39:31,irr,soil,chs_irr3,cc,15,-28,338.18728304085545,454.3283287540949,454.3315760065518,11.38208,38.13434,338.21423738689333,338.2007602138744,454.32995238032333,0.019059600865835618,0.0022961542324998027,8.8336805,0.0,12.87815,411.97614999999996,,0.0,0.0,,,,,8.752528666666667,8.753641083333333,8.756304783333333,8.820891333333334,20.741720833333332,,,0.90788265,1.2499585,,,0,,,,,,,0,,
2022-01-14 01:39:32,irr,soil,chs_irr3,cc,15,-27,332.8096267480121,454.21310366691324,454.21038016485267,11.37807,37.48686,332.826891623252,332.81825918563203,454.21174191588295,0.012208110358474937,0.0019258067756086912,8.842272,0.0,12.87815,411.6624,93.71851,0.0,0.0,,,,,8.753687333333334,8.757360666666667,8.749237066666666,8.816637666666667,20.740326666666665,,,0.909929,1.244843,,,0,,,,,,,0,,
2022-01-14 01:39:33,irr,soil,chs_irr3,cc,15,-26,339.0751028242391,454.26034595265776,454.2573082003594,11.37354,37.3279,339.07131512201806,339.07320897312854,454.25882707650857,0.0026783099255973217,0.002148015249751397,8.842272,0.0,12.884975,412.01705,,0.0,0.0,,,,,8.754846,8.761080250000001,8.74216935,8.812384,20.7389325,,,0.9092469,1.2567795,,,0,,,,,,,0,,
2022-01-14 01:39:34,irr,soil,chs_irr3,cc,15,-25,339.9654771044694,454.26034595265776,454.3580777766037,11.37525,37.79687,339.07131512201806,339.51839611324374,454.3092118646307,0.6322680012705569,0.06910683544990048,8.842272,0.0,12.8918,412.3717,93.71851,0.0,0.0,,,,,8.756004666666666,8.764799833333333,8.735101633333333,8.808130333333333,20.737538333333333,,,0.9085648,1.268716,,,0,,,,,,,0,,
2022-01-14 01:39:35,irr,soil,chs_irr3,cc,15,-24,337.8132694680559,454.3580777766037,454.1498346190426,11.37531,37.84703,339.9654771044694,338.88937328626264,454.2539561978232,1.5218406142294525,0.14725014884713214,8.8336805,0.0,12.8918,412.83555,,0.0,0.0,,,,,8.757163333333333,8.768519416666667,8.728033916666666,8.803876666666667,20.736144166666666,,,0.9092469,1.2636005,,,0,,,,,,,0,,
2022-01-14 01:39:36,irr,soil,chs_irr3,cc,15,-23,338.29765492185356,454.1498346190426,453.9431627126704,11.37201,38.79973,337.8133575541541,338.05550623800383,454.0464986658565,0.34244995281108925,0.14613910647653922,8.825089,0.0,12.8918,413.2994,93.72942,0.0,0.0,,,,,8.758322,8.772239,8.7209662,8.799623,20.73475,,,0.909929,1.258485,,,0,,,,,,,0,,
2022-01-14 01:39:37,irr,soil,chs_irr3,cc,15,-22,337.3754815601865,453.9431627126704,453.78415209235976,11.36481,38.82492,338.2975668357554,337.8365241979709,453.86365740251506,0.6520127511870483,0.11243748790234205,8.816498,0.0,12.8918,412.6173,,0.0,0.0,,,,,8.759480666666667,8.775958583333333,8.713898483333333,8.795369333333333,20.733355833333334,,,0.9092469,1.2516639999999999,,,0,,,,,,,0,,
2022-01-14 01:39:38,irr,soil,chs_irr3,cc,15,-21,335.68951364134904,453.78415209235976,453.7395285585967,11.36322,38.56905,337.3754815601865,336.5324976007678,453.76184032547826,1.1921593482729207,0.03155360332436537,8.807907,0.0,12.8918,411.9352,93.72397,0.0,0.0,,,,,8.760639333333334,8.779678166666667,8.706830766666666,8.791115666666666,20.731961666666667,,,0.9085648,1.244843,,,0,,,,,,,0,,
2022-01-14 01:39:39,irr,soil,chs_irr3,cc,15,-20,342.51407218261585,453.602201204692,453.6076482088133,11.37125,38.03412,342.5279017000274,342.52098694132167,453.6049247067526,0.009778945542265417,0.0038516135513379656,8.8159495,0.0,12.898620000000001,411.97615,,0.0,0.0,,,,,8.761797999999999,8.78339775,8.69976305,8.786862,20.7305675,,,0.9092469,1.253369,,,0,,,,,,,0,,
2022-01-14 01:39:40,irr,soil,chs_irr3,cc,15,-19,341.6175318755141,453.602201204692,453.385368540632,11.37541,38.02403,342.5279017000274,342.0727167877708,453.493784872662,0.6437286763009891,0.15332384713957561,8.823992,0.0,12.90544,412.0171,93.72397,0.0,0.0,,,,,8.762956666666666,8.787117333333333,8.692695333333333,8.782608333333334,20.729173333333332,,,0.909929,1.261895,,,0,,,,,,,0,,
2022-01-14 01:39:41,irr,soil,chs_irr3,cc,15,-18,339.3506361392926,453.385368540632,453.6784592623904,11.37606,38.4966,341.6175318755141,340.48408400740334,453.5319139015112,1.6029373473250936,0.20724643685822675,8.837977,0.0,12.90544,412.44000000000005,,0.0,0.0,,,,,8.764115333333333,8.790836916666667,8.685627616666666,8.778354666666667,20.727779166666668,,,0.909929,1.2448424999999999,,,0,,,,,,,0,,
2022-01-14 01:39:42,irr,soil,chs_irr3,cc,15,-17,340.67747703591994,453.6784592623904,454.367610033816,11.3772,38.33645,339.3506361392926,340.01405658760626,454.0230346481032,0.9382181955608349,0.48730318373498377,8.851962,0.0,12.90544,412.8629,93.71851,0.0,0.0,,,,,8.765274,8.7945565,8.6785599,8.774101,20.726385,,,0.909929,1.22779,,,0,,,,,,,0,,
2022-01-14 01:39:43,irr,soil,chs_irr3,cc,15,-16,336.45348437071567,454.9259279562507,454.9221569533975,11.37157,38.33172,336.3826631477927,336.4180737592542,454.9240424548241,0.05007816698075837,0.0026665016893507197,8.8428215,0.0,12.884975,412.72645,,0.0,0.0,,,,,8.766432666666667,8.798276083333333,8.671492183333333,8.769847333333333,20.724990833333333,,,0.909929,1.2550745,,,0,,,,,,,0,,
2022-01-14 01:39:44,irr,soil,chs_irr3,cc,15,-15,334.0819423498766,454.9259279562507,454.8640206594104,11.36824,37.94704,336.3826631477927,335.2323027488346,454.8949743078306,1.6268552778233882,0.043775069400686796,8.833681,0.0,12.86451,412.59,93.72942,0.0,0.0,,,,,8.767591333333334,8.801995666666667,8.664424466666667,8.765593666666668,20.723596666666666,,,0.909929,1.282359,,,0,,,,,,,0,,
